Category 1,Category 2,Indicator short code,Indicator name,Indicator units,Indicator currency
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_gghed_gdp,"Domestic General Government Expenditure on Other health care services (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_ext_gdp,"External health expenditure by Health Care Functions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_ext_gdp,"External Expenditure on Curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_ext_gdp,"External Expenditure on Inpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_ext_gdp,"External Expenditure on Day curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_ext_gdp,"External Expenditure on Outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_ext_gdp,"External Expenditure on General outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_ext_gdp,"External Expenditure on Dental outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_ext_gdp,"External Expenditure on Specialised outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_ext_gdp,"External Expenditure on Outpatient curative care n.e.c., as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_ext_gdp,"External Expenditure on Home-based curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_ext_gdp,"External Expenditure on Other curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_ext_gdp,"External Expenditure on Rehabilitative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_ext_gdp,"External Expenditure on Long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_ext_gdp,"External Expenditure on Inpatient long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_ext_gdp,"External Expenditure on Day long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_ext_gdp,"External Expenditure on Outpatient long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_ext_gdp,"External Expenditure on Home-based long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_ext_gdp,"External Expenditure on Other Long-Term Care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_ext_gdp,"External Expenditure on Ancillary services (non-specified by function), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_ext_gdp,"External Expenditure on Medical goods (non-specified by function), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_ext_gdp,"External Expenditure on Preventive care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_ext_gdp,"External sources of funding on Immunization Programmes , as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_ext_gdp,"External Expenditure on Governance, health system & financing administration, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_ext_gdp,"External Expenditure on Other health care services (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_pvtd_gdp,"Domestic Private Health Expenditure by Health Care Functions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_pvtd_gdp,"Domestic Private Expenditure on Curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_pvtd_gdp,"Domestic Private Expenditure on Inpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_pvtd_gdp,"Domestic Private Expenditure on Day curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_pvtd_gdp,"Domestic Private Expenditure on Outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_pvtd_gdp,"Domestic Private Expenditure on General outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_pvtd_gdp,"Domestic Private Expenditure on Dental outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_pvtd_gdp,"Domestic Private Expenditure on Specialised outpatient curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_pvtd_gdp,"Domestic Private Expenditure on Outpatient curative care n.e.c., as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_pvtd_gdp,"Domestic Private Expenditure on Home-based curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_pvtd_gdp,"Domestic Private Expenditure on Other curative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_pvtd_gdp,"Domestic Private Expenditure on Rehabilitative care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_pvtd_gdp,"Domestic Private Expenditure on Long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_pvtd_gdp,"Domestic Private Expenditure on Inpatient long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_pvtd_gdp,"Domestic Private Expenditure on Day long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_pvtd_gdp,"Domestic Private Expenditure on Outpatient long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_pvtd_gdp,"Domestic Private Expenditure on Home-based long-term care (health), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_pvtd_gdp,"Domestic Private Expenditure on Other Long-Term Care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_pvtd_gdp,"Domestic Private Expenditure on Ancillary services (non-specified by function), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_pvtd_gdp,"Domestic Private Expenditure on Medical goods (non-specified by function), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_pvtd_gdp,"Domestic Private Expenditure on Preventive care, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_pvtd_gdp,"Domestic Private Expenditure on Immunization Programmes, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_pvtd_gdp,"Domestic Private Expenditure on Governance, health system & financing administration, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_pvtd_gdp,"Domestic Private Expenditure on Other health care services (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_gdp,"Current health expenditure by Diseases and Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_gdp,"Infectious and Parasitic Diseases, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_gdp,"HIV/AIDS and Other Sexually Transmitted Diseases (STDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_gdp,"Tuberculosis (TB), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_gdp,"Malaria, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_gdp,"Neglected Tropical Diseases (NTDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_gdp,"Reproductive Health, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_gdp,"Maternal Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_gdp,"Contraceptive Management (Family Planning), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_gdp,"Nutritional Deficiencies, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_gdp,"Noncommunicable Diseases (NCDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_gdp,"Injuries, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_gdp,"Other and unspecified Diseases and Conditions (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_gghed_gdp,"Domestic general government health expenditure by Diseases and Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_gghed_gdp,"Domestic General Government Expenditure on Infectious and Parasitic Diseases, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_gghed_gdp,"Domestic General Government Expenditure on HIV/AIDS and Sexually Transmitted Diseases (STDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_gghed_gdp,"Domestic General Government Expenditure on Tuberculosis (TB), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_gghed_gdp,"Domestic General Government Expenditure on Malaria, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_gghed_gdp,"Domestic General Government Expenditure on Neglected Tropical Diseases (NTDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_gghed_gdp,"Domestic General Government Expenditure on Reproductive Health, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_gghed_gdp,"Domestic General Government Expenditure on Maternal Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_gghed_gdp,"Domestic General Government Expenditure on Contraceptive Management (Family Planning), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_gghed_gdp,"Domestic General Government Expenditure on Nutritional Deficiencies, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_gghed_gdp,"Domestic General Government Expenditure on Noncommunicable Diseases (NCDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_gghed_gdp,"Domestic General Government Expenditure on Injuries, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_gghed_gdp,"Domestic General Government Expenditure on other and unspecified Diseases and Conditions (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_ext_gdp,"External sources of funding by Diseases and Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_ext_gdp,"External sources of funding on Infectious and Parasitic Diseases, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_ext_gdp,"External sources of funding on HIV/AIDS and Sexually Transmitted Diseases (STDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_ext_gdp,"External sources of funding on Tuberculosis (TB), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_ext_gdp,"External sources of funding on Malaria, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_ext_gdp,"External sources of funding on Neglected Tropical Diseases (NTDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_ext_gdp,"External sources of funding on Reproductive Health, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_ext_gdp,"External sources of funding on Maternal Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_ext_gdp,"External sources of funding on Contraceptive Management (Family Planning), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_ext_gdp,"External sources of funding on Nutritional Deficiencies, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_ext_gdp,"External sources of funding on Noncommunicable Diseases (NCDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_ext_gdp,"External sources of funding on Injuries, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_ext_gdp,"External sources of funding on other and unspecified Diseases and Conditions (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_pvtd_gdp,"Domestic Private Health expenditure by Diseases and Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_pvtd_gdp,"Domestic Private Expenditure on Infectious and Parasitic Diseases, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_pvtd_gdp,"Domestic Private Expenditure on HIV/AIDS and Sexually Transmitted Diseases (STDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_pvtd_gdp,"Domestic Private Expenditure on Tuberculosis (TB), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_pvtd_gdp,"Domestic Private Expenditure on Malaria, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_pvtd_gdp,"Domestic Private Expenditure on Neglected Tropical Diseases (NTDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_pvtd_gdp,"Domestic Private Expenditure on Reproductive Health, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_pvtd_gdp,"Domestic Private Expenditure on Maternal Conditions, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_pvtd_gdp,"Domestic Private Expenditure on Contraceptive Management (Family Planning), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_pvtd_gdp,"Domestic Private Expenditure on Nutritional Deficiencies, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_pvtd_gdp,"Domestic Private Expenditure on Noncommunicable Diseases (NCDs), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_pvtd_gdp,"Domestic Private Expenditure on Injuries, as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_pvtd_gdp,"Domestic Private Expenditure on other and unspecified diseases/conditions (n.e.c.), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,AGE,age1_gdp,"Less than five-year-old population (< 5-y), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,AGE,age1_gghed_gdp,"Domestic General Government Health Expenditure in the less than five-year-old population (< 5-y), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,AGE,age1_ext_gdp,"External sources of funding in the less than five-year-old population (< 5-y), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,AGE,age1_pvtd_gdp,"Domestic Private Expenditure in the less than five-year-old population (< 5-y), as % of gross domestic product (GDP)",Percentage,-
HEALTH EXPENDITURE DATA,CAPITAL EXPENDITURE,hk_pvtd_gdp,"Capital Health Expenditure (Domestic Private), as % of gross domestic product (GDP)",Percentage,-
MACRO DATA,CONSUMPTION,pfc_gdp,"Final consumption expenditure of Households and profit institutions serving households, as % of gross domestic product (GDP)",Percentage,-
